"site"	"year"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"
"DAV"	"2018"	"3.18285217122414"	"3.29301655664467"	"3.29003502691074"	"3.72912957681926"	"2.80721507468966"	"2.61143952340195"	"2.6266087666761"	"3.21357269503678"	"3.89064568104026"	"3.68147071838313"	"3.28042192575993"	"3.37309851230374"
"ART"	"2018"	"4.92630444291514"	"4.82635301597129"	"5.25311028317071"	"4.58921279259855"	"4.23338453221687"	"4.08443814727358"	"3.8750661374183"	"4.37745736207238"	"5.76940635492"	"5.48436315201477"	"4.09696490089584"	"4.33640708436353"
"MUN"	"2018"	"4.93458838340404"	"4.99904229090106"	"5.47447295737419"	"4.57759836388891"	"4.37435857470154"	"4.17646477862171"	"4.0002087964671"	"4.3954552005652"	"5.88572001038419"	"5.58691096301769"	"4.3463708892122"	"4.42159131494325"
"FOU"	"2018"	"3.21065564186194"	"3.16339010610616"	"3.89113235517156"	"2.82596677129304"	"3.23691943323166"	"3.23688970297645"	"3.14259749573352"	"2.74131473977791"	"4.18702562695409"	"3.73835901213721"	"2.75190678933429"	"2.77392948187258"
"ALN"	"2018"	"3.91761309505448"	"3.86349165938206"	"4.67466718662218"	"3.2745928206641"	"3.6757909724619"	"3.72167288889191"	"3.60385156369358"	"3.10491655302966"	"4.9136960121612"	"4.43733501346282"	"3.31148881237794"	"3.38625162311684"
"DEL"	"2018"	"4.15396165874371"	"4.42585626363464"	"5.24437836657639"	"4.03115761493215"	"3.80609559368959"	"3.88787675941013"	"3.69882843793787"	"3.5890483099571"	"5.30688425444403"	"4.8439515670903"	"3.94975684868467"	"3.96847917509784"
"TAI"	"2018"	"3.64811600955145"	"3.89388779595399"	"5.04848589779728"	"3.9435232695794"	"3.65406257067371"	"3.69887729680422"	"3.42996917841282"	"3.50332316543677"	"4.38067714354949"	"4.31650250851334"	"3.56739241441605"	"3.43876228651424"
"SPD"	"2018"	"5.19650889942254"	"5.26304748709297"	"5.60983086699748"	"5.03357544741097"	"4.29849920592397"	"4.44452078359934"	"3.89205712621644"	"4.39198965167616"	"5.517374362225"	"5.69298995612401"	"4.47186696905948"	"4.79201475843615"
"OSP"	"2018"	"4.16322058800725"	"4.22948586871339"	"5.16959132391839"	"4.44181130205416"	"3.83601066809434"	"4.01774611209034"	"3.54622312376007"	"3.77078015989605"	"4.66155559390608"	"4.64477959279336"	"3.78406252032747"	"3.90735931832386"
"DOR"	"2018"	"4.88788452471096"	"5.05256473988043"	"6.24651765450504"	"5.02315920136857"	"4.45624474772629"	"4.53774540633792"	"4.03697223179546"	"4.38064049577916"	"5.44365174816217"	"5.53112946359946"	"4.69464604716493"	"4.59789336168885"
"EDI"	"2019"	"5.20789760775763"	"5.65878931967707"	"6.97722539213154"	"4.85225426937962"	"4.42899595472291"	"5.09281088073018"	"4.45084857285631"	"5.15619703536443"	"5.03561320099716"	"5.20818358271391"	"3.95282623234112"	"6.2717579911923"
"RSY"	"2019"	"4.87378104696249"	"5.43682737044889"	"6.83832691839189"	"5.1431626186068"	"4.51772819183585"	"5.39743775990774"	"4.35839912323386"	"5.04698388835152"	"4.96026128861967"	"5.17191454952178"	"4.10570227052896"	"6.02255895726548"
"FOF"	"2019"	"5.41323329865297"	"6.14696157595241"	"7.49875733048053"	"5.69057265170232"	"4.90550217329732"	"5.95619499842121"	"4.89491263421562"	"5.60396165959084"	"5.52897052413477"	"5.76949678138515"	"4.75049705937066"	"6.61552011959356"
"BAD"	"2019"	"5.67755636551339"	"6.65020961525"	"7.86711915605046"	"5.60917020692654"	"4.94201900993879"	"6.00741136878644"	"5.37530492091452"	"5.78050885392918"	"5.83725135185977"	"5.8955107150914"	"4.80136528875774"	"6.8050977949864"
"LVN"	"2019"	"4.43996503740508"	"5.08748765019018"	"6.42388287831061"	"4.49117060275429"	"4.0767475157863"	"4.75765466141148"	"4.38480803351616"	"4.6207668461781"	"4.69705933840055"	"4.64433435891918"	"3.59821467774375"	"5.328660290392"
"DOW"	"2019"	"4.72675814946858"	"5.43366062634973"	"6.77191804468404"	"4.78578564767466"	"4.27209634265734"	"5.07769106101186"	"4.57196244561043"	"4.8625472459277"	"4.97346434369098"	"4.95071758115253"	"3.81586972474005"	"5.65066003108341"
"GLF"	"2019"	"4.0837286708525"	"4.4743987559966"	"5.83531171637893"	"3.68708840290915"	"3.49176534031504"	"3.91904958897555"	"3.84962035531324"	"4.05918786663915"	"4.21938066796879"	"4.11427235394478"	"2.89397533529944"	"4.57956691143064"
"SER"	"2019"	"2.89195529703273"	"3.13417732870942"	"4.42586052999"	"2.8978858581268"	"2.70230857502272"	"3.08399743751634"	"2.83360909570605"	"3.03245673068408"	"3.11065815971397"	"2.90663345516412"	"1.79810754845289"	"3.19420725914996"
"MCH"	"2019"	"4.21729788400059"	"4.52883622541692"	"6.06728038868609"	"3.98025857659904"	"3.62216752776596"	"4.24081283099167"	"3.71408189965945"	"4.11252796872115"	"4.34865047518785"	"4.34290099932668"	"2.78899986721863"	"4.75491207292151"
"PTH"	"2019"	"2.45978050159587"	"2.79007925711551"	"3.85735976887872"	"2.55394012840429"	"2.45082889555645"	"2.73943716497923"	"2.68700657637023"	"2.80177138650735"	"2.78940753499454"	"2.56479176730515"	"1.62129687135931"	"2.56881928878209"
"STY"	"2019"	"2.36484521195078"	"2.80080347664345"	"3.73980474096558"	"2.45460932437691"	"2.45504149104486"	"2.65101467624853"	"2.79198389342477"	"2.85448282420941"	"2.76080260136748"	"2.59693751175394"	"1.77364396453069"	"2.42613826837016"
"BIR"	"2019"	"2.91900063939257"	"3.34168276757008"	"4.52664349800334"	"2.9595882813237"	"3.04779355298745"	"3.27631546584958"	"3.22923294432186"	"3.30129476258496"	"3.26171671670481"	"3.31565986945712"	"2.31136583936829"	"3.17702376614112"
"DUN"	"2019"	"2.38932248865503"	"2.66995192790942"	"3.69036099123154"	"2.30779571387357"	"2.38692122659409"	"2.48459165377227"	"2.72081407469267"	"2.66564509945798"	"2.63517311966813"	"2.55189196962972"	"1.70353123569083"	"2.47250266589514"
"BLG"	"2019"	"2.83238087610093"	"3.58854677898292"	"4.34430145634408"	"3.57129090213927"	"2.94730854608851"	"3.42655388108813"	"3.30439811054237"	"3.36163143319897"	"3.48017299115239"	"3.71284074590584"	"2.72325272643787"	"3.11149552679933"
"PIT"	"2019"	"3.04178021735376"	"3.88021855820975"	"4.62188634686499"	"3.74828485036915"	"3.10017124190449"	"3.60069312163693"	"3.53928690992716"	"3.60467339790982"	"3.77576913583456"	"4.09620273687829"	"3.08224063830699"	"3.37171494028492"
"KCK"	"2019"	"2.15972235949571"	"2.9809221529728"	"3.51433818262638"	"3.2966085200796"	"2.60150351902437"	"3.06245761392867"	"3.00672455988018"	"2.94480634136107"	"2.98090560103179"	"3.2387556326343"	"2.46392605781684"	"2.54469802699088"
"KCZ"	"2019"	"2.15972235949571"	"2.9809221529728"	"3.51433818262638"	"3.2966085200796"	"2.60150351902437"	"3.06245761392867"	"3.00672455988018"	"2.94480634136107"	"2.98090560103179"	"3.2387556326343"	"2.46392605781684"	"2.54469802699088"
"BLA"	"2019"	"2.07199925060064"	"2.94128068857207"	"3.41680017503989"	"3.30610569450645"	"2.50108407808962"	"3.00388645910889"	"2.92456523639109"	"2.84986224603219"	"2.89940385640245"	"3.16529884632813"	"2.47756538913327"	"2.61089978983164"
"CAL"	"2019"	"2.81434187410252"	"3.64492926005412"	"4.35735220024442"	"3.54786231020888"	"2.93617504132746"	"3.3101374315631"	"3.48229652168938"	"3.35147731551251"	"3.37376892518445"	"3.69458405147406"	"2.89082949309304"	"3.6145289516179"
"DNM"	"2019"	"2.35549714070019"	"3.32955344386434"	"3.84525128477008"	"3.21430702395954"	"2.75509616981804"	"3.03818445618863"	"3.34406745449412"	"3.09830757149185"	"3.00551390370624"	"3.28782457700648"	"2.68918230750465"	"3.10214478596921"
"DNC"	"2019"	"2.95935131024672"	"4.16011191041477"	"4.6622380265316"	"3.62001953333468"	"3.15538807596087"	"3.43169885700855"	"3.77039232130715"	"3.58005805549822"	"3.58086861696288"	"3.92416774189668"	"3.16695067211767"	"3.90521674528072"
"DNS"	"2019"	"4.10870509249901"	"5.36870368022872"	"5.85063434711709"	"4.24656064013447"	"3.68604975441611"	"4.01302421348895"	"4.37350957670078"	"4.38677348047167"	"4.49549161381353"	"4.8674673149068"	"3.60155645692074"	"5.15786523681492"
"DLW"	"2019"	"3.03192431464541"	"4.24494901859405"	"4.2857513706445"	"3.398380656522"	"2.53677665214222"	"2.8868035722851"	"3.26670435702195"	"3.19963763687663"	"3.43193137937605"	"3.5614280371629"	"2.43829014915222"	"3.74751103562682"
"CRU"	"2019"	"3.30519519335517"	"4.32742253920694"	"4.92118166529359"	"4.14221925736927"	"2.84865714003188"	"3.90064055785898"	"3.31701601210091"	"3.30732766644735"	"3.87370849764576"	"4.11871772466876"	"2.41285544389467"	"4.19919227457932"
"NEW"	"2019"	"2.34911610887784"	"3.43759110016555"	"3.9316716405014"	"3.17471794499628"	"2.40101325550465"	"3.30046963418133"	"2.86578248262536"	"2.67655689672297"	"3.19065503425807"	"3.26472480833288"	"2.13460741914325"	"3.15550935622286"
"HWP"	"2019"	"1.26596556870883"	"2.88546529561581"	"2.41111080936977"	"2.4367372543304"	"1.42413994984654"	"2.35248113384474"	"1.83871724248527"	"1.90539597695161"	"2.24427591376588"	"2.25912359671481"	"1.73150815294596"	"1.95880187385248"
"INS"	"2019"	"1.8625309605086"	"3.56540491900751"	"3.17182688867971"	"3.19367434435679"	"1.77752365468103"	"3.07149385726684"	"2.44752011786502"	"2.41865512190621"	"2.98521659396876"	"3.11180649473545"	"2.08133709832143"	"2.65082221731342"
"FSH"	"2019"	"1.57437401520239"	"3.40686747116712"	"2.71181693487843"	"2.84144855588172"	"1.45997792800302"	"2.65021415660066"	"1.89228263034297"	"2.08063811069842"	"2.49140136413766"	"2.65841319513449"	"1.78441685437768"	"2.33161060567283"
"RTH"	"2019"	"1.50136223790904"	"2.84835692430259"	"2.44688413206124"	"2.29786788980492"	"1.32484146230163"	"2.0322489073749"	"1.40271985845813"	"1.62180388012216"	"1.87860247220513"	"1.99440920610619"	"1.30199134783365"	"2.07313817833532"
"AVI"	"2019"	"2.32992529016081"	"3.72525025086455"	"3.34769918561751"	"2.69490004420047"	"1.87435599607088"	"2.46220196744026"	"2.34171684439692"	"2.3270155771043"	"2.16381791930354"	"2.35212932756152"	"1.85984243237247"	"2.89655937936439"
"AVN"	"2019"	"1.97330797760875"	"3.25594753999216"	"3.00956103129531"	"2.46651620802632"	"1.74360622268838"	"2.28079311335101"	"2.04055926677546"	"2.02930118338767"	"1.93120938884139"	"2.04686302208868"	"1.75232799460831"	"2.52929700718609"
"CAR"	"2019"	"2.47700397208093"	"3.86352256739397"	"3.78443590775923"	"3.13048848403048"	"2.26578005623416"	"3.29914171241995"	"3.01686006711278"	"2.78080900943712"	"2.80902904186258"	"2.81565181993839"	"2.41969355146824"	"3.09492874665147"
"SLS"	"2019"	"3.5686630174079"	"4.74984538462466"	"4.89921826293956"	"3.80626952359158"	"2.65122521917375"	"3.95369217103609"	"3.75396600763748"	"3.52521808934629"	"3.60339745347106"	"3.72496910832316"	"2.33707879268865"	"4.09095077071802"
"TOM"	"2019"	"2.50594378810297"	"3.6780618527083"	"3.7052763372752"	"3.1620618856596"	"2.08018567023183"	"3.04713532211523"	"2.96179215189009"	"2.75503389815607"	"2.84620013077041"	"2.90950569329374"	"2.02289773802875"	"2.97827019520048"
"DAV"	"2019"	"3.0864661354056"	"3.67388612554656"	"4.0674275541848"	"3.37574989270492"	"2.34081963119431"	"2.94917871178265"	"3.03471731486533"	"2.88008478033133"	"3.15241811971095"	"3.07435288692045"	"2.09100583031582"	"3.04148395048894"
"ART"	"2019"	"4.70331956333398"	"4.78553434534505"	"6.20247771100084"	"4.45425283857409"	"4.03291099707511"	"4.42222361255725"	"4.01164468457504"	"4.05668231122042"	"4.62801536869951"	"4.55084969024711"	"3.38934916597401"	"4.69652987424267"
"MUN"	"2019"	"4.74619313200353"	"4.93777376697381"	"6.21754735301126"	"4.57482112812707"	"4.20837516828285"	"4.52577567963896"	"4.14656636372287"	"4.20200006349989"	"4.77093410835003"	"4.70801150367616"	"3.80101079320258"	"4.70350906636488"
"FOU"	"2019"	"2.89638664227883"	"3.32124193254225"	"4.28400859714099"	"3.05727501928202"	"3.22173740257038"	"3.13224053282557"	"3.22780969146889"	"2.85415938804566"	"3.3932993057549"	"3.03194910937381"	"2.60584357066816"	"2.97093913934694"
"ALN"	"2019"	"3.48302978709991"	"3.9982674247161"	"5.0400797008788"	"3.52185343316649"	"3.7842275652251"	"3.72315141388777"	"3.56361819377164"	"3.20129110609925"	"3.98845082261264"	"3.68231976549615"	"3.28576049314596"	"3.69809230514811"
"DEL"	"2019"	"3.95095133591336"	"4.54427299858352"	"5.43808143734667"	"4.16584837847072"	"4.0378608200227"	"4.14546511582121"	"3.71143365608764"	"3.51696649555506"	"4.35922595094179"	"4.15074017499098"	"3.91656201973859"	"4.11011492101797"
"TAI"	"2019"	"3.53427308765841"	"3.95516483567596"	"5.02978516596815"	"3.98298948664483"	"3.89128540048439"	"3.86944612268331"	"3.50687781484231"	"3.41343142783433"	"3.59999672466933"	"3.60189951900554"	"3.67880862021469"	"3.49475787813336"
"SPD"	"2019"	"4.89697813448315"	"5.31800806362507"	"6.27132939502225"	"5.03402202864089"	"4.49548456636861"	"4.84076930781064"	"3.85607785549074"	"4.02435872057294"	"4.49211850667814"	"4.70609472573398"	"4.00735726695592"	"5.06468422477702"
"OSP"	"2019"	"3.94545232904004"	"4.34419038331926"	"5.49427168768676"	"4.61096242254872"	"4.14262669728566"	"4.42921776483102"	"3.38608215085207"	"3.53381239974017"	"3.84202115144819"	"4.01624716817066"	"3.57395626204057"	"4.10666792498364"
"DOR"	"2019"	"4.64092400309246"	"5.03887874687338"	"6.31403900224458"	"5.28963308434652"	"4.77667245949222"	"5.0815364002444"	"3.92795119908238"	"4.26027315728126"	"4.54765750973544"	"4.88588126912283"	"4.66147925390155"	"4.72598851875615"
"EDI"	"2020"	"8.01059772142904"	"8.35627966165472"	"6.37400685142475"	"5.50275843544358"	"5.25009683941882"	"4.93688826147863"	"5.33893454587909"	"4.70472198151436"	"5.32770489495923"	"5.20753696654021"	"5.83399321968329"	"5.06440181237101"
"RSY"	"2020"	"7.57498469199681"	"8.18538768744336"	"6.23116655567649"	"5.59407772882762"	"5.22189523285734"	"5.26289512330622"	"5.31429409503766"	"4.78780540098351"	"5.26189507606356"	"5.03833430552293"	"5.53663283391969"	"4.84179974815488"
"FOF"	"2020"	"8.3710240955211"	"9.08891760361691"	"6.96151346091273"	"6.15477992215338"	"5.68691357512574"	"5.77460757557627"	"5.81490023697482"	"5.30464106256761"	"5.9175676111637"	"5.65847812804565"	"6.25973119964506"	"5.58826546833702"
"BAD"	"2020"	"8.85151865552682"	"9.44153791972832"	"7.28723321170715"	"6.08633087791636"	"5.91699571625937"	"5.69930867369692"	"5.86071667934367"	"5.37246584248904"	"6.34052991699527"	"5.91670917265283"	"6.71026820036305"	"6.12404669813286"
"LVN"	"2020"	"7.1129729714097"	"7.54826351298226"	"5.80285918136922"	"4.82377560772461"	"4.9593944115945"	"4.6333624964165"	"4.88065007882562"	"4.32271880634154"	"5.05505594750837"	"4.51608458493554"	"5.13781624673638"	"4.65935681883622"
"DOW"	"2020"	"7.53786376539226"	"7.9955915334119"	"6.11376650818825"	"5.12294520602708"	"5.19819734105692"	"4.89968533573076"	"5.10838750618027"	"4.52141997103029"	"5.3522275164115"	"4.78569242887936"	"5.49551882620313"	"4.92685850197753"
"GLF"	"2020"	"6.48052473743567"	"6.69459133858231"	"5.09329005545501"	"3.96533899375453"	"4.41056590284559"	"3.7682075507109"	"4.22894166754522"	"3.65759351649538"	"4.47208153148312"	"3.89481005103026"	"4.54818217368214"	"4.0705134511218"
"SER"	"2020"	"4.56219589335662"	"4.81888202351302"	"3.66418979387125"	"3.04344278451365"	"3.42134457492013"	"2.96231702737504"	"3.28511041303879"	"2.72655268107598"	"3.23105835089301"	"2.60068042504722"	"3.01503160234173"	"2.60961999984107"
"MCH"	"2020"	"6.68688267640521"	"6.856754414044"	"5.09490314824115"	"4.19357596516843"	"4.57221271717511"	"3.89461576999882"	"4.28441584299071"	"3.64146548933175"	"4.52087180345069"	"3.86540949198859"	"4.63137123462308"	"3.89252405951033"
"PTH"	"2020"	"3.84597363179352"	"4.20907411206603"	"3.31100017644662"	"2.67972834627847"	"3.11568139347987"	"2.72634290973824"	"2.97450692141395"	"2.58113220993016"	"2.94649463878177"	"2.36181404212961"	"2.50117123954744"	"2.3133840854259"
"STY"	"2020"	"3.7261242657128"	"4.17700243449202"	"3.39234542192857"	"2.58824000342806"	"3.1036706275324"	"2.73301290908555"	"2.90846709424933"	"2.71688808491996"	"2.9769995289767"	"2.50852837444296"	"2.41922403907761"	"2.42919855454526"
"BIR"	"2020"	"4.79633208428495"	"5.10528595572036"	"4.11466815973757"	"3.15988628827841"	"3.79880121890457"	"3.23747057386086"	"3.41092684462951"	"3.14251345906893"	"3.50004356870013"	"3.11019761831771"	"3.03803751429622"	"3.08783999649691"
"DUN"	"2020"	"3.93984464866357"	"4.14258784636369"	"3.35443956216258"	"2.49928597748821"	"3.05873175526484"	"2.5776572943166"	"2.89082788748515"	"2.48141127244285"	"2.80156850771014"	"2.39637240351507"	"2.32617999783626"	"2.42143290369897"
"BLG"	"2020"	"4.92148672814248"	"5.67682189342637"	"4.24508216847416"	"3.73020798751363"	"3.95889367488106"	"3.39251062295311"	"3.66856866587553"	"3.18404935148917"	"3.65541942659323"	"3.19215072241531"	"3.29557912000939"	"3.16308031898252"
"PIT"	"2020"	"5.42838920441343"	"6.20718984977076"	"4.64928509984983"	"3.985719052215"	"4.24405128625032"	"3.55286441012792"	"3.91298272938374"	"3.39661627313357"	"3.96393478410561"	"3.51350049701422"	"3.65973691205187"	"3.54717797684223"
"KCK"	"2020"	"3.98874904548617"	"4.83838265667252"	"3.6064175908537"	"3.41917346993896"	"3.5772384362509"	"3.08633902420866"	"3.32675388770874"	"2.85450870360572"	"3.12138647042915"	"2.71852676405539"	"2.78523078750619"	"2.7094708873591"
"KCZ"	"2020"	"3.98874904548617"	"4.83838265667252"	"3.6064175908537"	"3.41917346993896"	"3.5772384362509"	"3.08633902420866"	"3.32675388770874"	"2.85450870360572"	"3.12138647042915"	"2.71852676405539"	"2.78523078750619"	"2.7094708873591"
"BLA"	"2020"	"3.96351534420771"	"4.75715872659108"	"3.52260202072387"	"3.41518997780826"	"3.47660848072302"	"3.00826948505424"	"3.27088747645194"	"2.73051388289823"	"3.0328484175626"	"2.57917094605411"	"2.87955965802877"	"2.68359527457359"
"CAL"	"2020"	"5.13187749875356"	"5.62120575567452"	"4.23716363311589"	"3.73661058170128"	"3.87724643106589"	"3.19518828278098"	"3.75048459248448"	"3.03524061306751"	"3.54117557545657"	"3.11971083413924"	"3.81759112951087"	"3.42906211285349"
"DNM"	"2020"	"4.41018255691796"	"4.9953348944431"	"3.89226019418277"	"3.36183625331906"	"3.56500064609434"	"3.04693564675874"	"3.39454810676502"	"2.9293738162982"	"3.24978531446333"	"2.88150762330546"	"3.28791982808027"	"3.14802155116722"
"DNC"	"2020"	"5.62313357789478"	"6.01740602445799"	"4.75198767334115"	"3.84639631544055"	"4.06349235297768"	"3.35167555408365"	"3.79220424906499"	"3.27488408440256"	"3.9446116853822"	"3.43545784794591"	"4.15122619784602"	"3.85094579288759"
"DNS"	"2020"	"7.27173401340482"	"7.41450014471565"	"5.78118466683817"	"4.55162846309096"	"4.75440978247831"	"3.73732197494346"	"4.4613680637528"	"3.73826819481797"	"4.9018508114797"	"4.25105026855306"	"5.50040410239769"	"4.85020014473162"
"DLW"	"2020"	"5.39860225088912"	"5.80136076010757"	"4.25029927609473"	"3.57411171800108"	"3.5137663110604"	"2.86250674151974"	"3.43466294406163"	"2.69522501732308"	"3.66372175063982"	"2.93818546768801"	"4.14680501762708"	"3.41089365158446"
"CRU"	"2020"	"6.19830484711189"	"6.1181261864286"	"4.42350728289623"	"4.34500311341484"	"3.97563020557363"	"3.49489078787238"	"3.78247433232894"	"2.78140808349877"	"3.90086084082294"	"3.04662966507457"	"4.36798116004254"	"2.96255538280412"
"NEW"	"2020"	"4.90860983544101"	"4.69648581387992"	"3.68225651129375"	"3.44522240891602"	"3.39193129588844"	"3.10377669495185"	"3.05248396402358"	"2.42637758388524"	"3.2959327697061"	"2.53637072812927"	"3.25853043857712"	"2.386818473542"
"HWP"	"2020"	"2.90044901152271"	"3.1437452973033"	"2.53647180357623"	"2.58039884886667"	"2.32992705821235"	"2.50922010777733"	"1.79863935601751"	"1.86485248917376"	"2.42200379895597"	"1.81214047995139"	"2.30988478754955"	"1.78569568098663"
"INS"	"2020"	"3.98723344659648"	"4.24578839248838"	"3.19053954412538"	"3.40905224445768"	"2.98339964432736"	"3.08081088402835"	"2.55952435154238"	"2.24147067139527"	"3.03834722552686"	"2.34315835420635"	"3.15883779959476"	"2.16985311744305"
"FSH"	"2020"	"3.39613124917587"	"3.54320493783891"	"2.74246564000552"	"2.99277099867286"	"2.53383503152124"	"2.70520098866861"	"1.92008835258079"	"1.94448716452801"	"2.60292700088603"	"1.991033679289"	"2.78171360538498"	"1.87588166576332"
"RTH"	"2020"	"3.05851114709427"	"2.94719469361266"	"2.29569390949592"	"2.35052011482193"	"2.0389689594612"	"2.03012932608813"	"1.41818222798942"	"1.47728781688317"	"2.023223428089"	"1.5025570236632"	"2.15420579609595"	"1.5368094983103"
"AVI"	"2020"	"4.28739599717735"	"3.60074959426718"	"3.15829075800862"	"2.7424200903145"	"2.40893766309501"	"2.12117137482158"	"2.19806350018031"	"2.03440963758099"	"2.53174514946215"	"2.01511695898543"	"2.7674561901699"	"2.46205121246844"
"AVN"	"2020"	"3.66860080412742"	"3.21339167842006"	"2.82318164504165"	"2.4630451526508"	"2.16943306681491"	"2.03889618552992"	"1.89163427611251"	"1.85961611038447"	"2.28374852524759"	"1.77644924706997"	"2.36934982785889"	"2.17963247165555"
"CAR"	"2020"	"4.37993562246043"	"3.81906685708653"	"3.50253209320563"	"3.21248460674512"	"2.81902051251254"	"2.86617263783262"	"2.77494231452182"	"2.62808196518888"	"3.14554335286496"	"2.48224593419194"	"3.11460726993744"	"2.75204934009108"
"SLS"	"2020"	"6.35069536876955"	"4.74627244604291"	"4.28002634255367"	"4.05966140436192"	"3.51024060419876"	"3.06839469894298"	"3.7594378083014"	"2.92877199455773"	"3.83517344072932"	"2.96923590884463"	"4.12917615820111"	"2.98110777533965"
"TOM"	"2020"	"4.56344681585362"	"4.00591356968228"	"3.31531079023918"	"3.28199080517505"	"2.88283535622611"	"2.64699917198654"	"3.03195013189348"	"2.43296904100634"	"2.99799631337093"	"2.27585775275124"	"3.15113483092474"	"2.31994583642502"
"DAV"	"2020"	"4.54608303514879"	"4.57496801600737"	"3.33163363811813"	"3.38372287620489"	"3.09099836260668"	"2.67677982299623"	"3.31073553295954"	"2.44874271565086"	"3.11364212547804"	"2.53468553535429"	"3.25129742040702"	"2.58120270843478"
"ART"	"2020"	"6.62692108854149"	"6.55158756094913"	"4.803331450763"	"4.43112356417909"	"4.61399992005491"	"3.86077816944959"	"4.4344584911462"	"3.48330588114471"	"4.55740132154024"	"4.04337903709273"	"4.48653665499158"	"3.99670512393891"
"MUN"	"2020"	"6.52298938446865"	"6.7015948384462"	"4.92824786319205"	"4.48486305065531"	"4.71688338510325"	"4.03376463714652"	"4.52696655318128"	"3.71611309461852"	"4.74165824327343"	"4.27592880243798"	"4.53721887084483"	"4.30252796710291"
"FOU"	"2020"	"4.2791682560623"	"4.67681565598679"	"3.55532803886791"	"3.02243932032332"	"3.5880710927107"	"3.0193310224899"	"3.34515136231197"	"2.72944254428517"	"3.4548905506661"	"2.9065790972127"	"2.73683351555357"	"2.96176121024594"
"ALN"	"2020"	"5.21103709084575"	"5.47764134478054"	"4.19216407489733"	"3.52806757275997"	"4.1360807471272"	"3.4087490199706"	"3.79325905317744"	"3.07837335063284"	"4.08674046408158"	"3.48059666931049"	"3.31728833719124"	"3.63876091952318"
"DEL"	"2020"	"5.47885166608029"	"5.86118406070368"	"4.46042513610178"	"4.08442927832635"	"4.3340290402616"	"3.68249779688185"	"4.07674589876724"	"3.36249990619879"	"4.42541913545701"	"3.90691513681308"	"3.76691228827587"	"4.10377881939776"
"TAI"	"2020"	"4.78425394376314"	"4.92608700519749"	"4.18880540597393"	"3.91906184972156"	"4.11316841623655"	"3.45442824628652"	"3.68754981994285"	"3.33830078825851"	"3.68341038009693"	"3.55907824815434"	"3.32315969693173"	"3.72923335168844"
"SPD"	"2020"	"7.09307448973384"	"6.93440309451821"	"4.87560170279021"	"5.00069837850913"	"5.0405146642998"	"4.00300964720512"	"4.55193037341018"	"3.56014111035205"	"4.40914479594474"	"4.11557912271172"	"4.72577094581059"	"4.36053947437105"
"OSP"	"2020"	"5.59096349661645"	"5.63596534891388"	"4.27801110274055"	"4.48660520881372"	"4.49454636217712"	"3.73138640118607"	"3.98973581028381"	"3.29712951400211"	"3.7961882937776"	"3.55119864469693"	"3.75147909511888"	"3.64035064624284"
"DOR"	"2020"	"6.43062982770961"	"6.45160660235354"	"5.12432772896059"	"5.1046951972621"	"5.0944876162101"	"4.33780109735264"	"4.5534090626879"	"4.02740755583592"	"4.5408164460002"	"4.40350427340313"	"4.47772418140893"	"4.55581060603925"
"EDI"	"2021"	"4.47877382281205"	"7.03670026441538"	"6.40103454279882"	"4.53918080138363"	"4.18906536682834"	"4.97387096520113"	"3.36807613580069"	"3.70212126818309"	"4.17214696122802"	"5.40134013783764"	"6.21259596161607"	"4.60632469335324"
"RSY"	"2021"	"4.3527415884914"	"7.12767361904943"	"6.084365185534"	"4.48932953975675"	"4.12721522687775"	"4.9759556664458"	"3.53082237136021"	"3.72567910620257"	"3.97777486700345"	"4.92655479223196"	"5.51918295147545"	"4.10286640770473"
"FOF"	"2021"	"4.90934345641658"	"8.09225315947113"	"6.80462571116964"	"5.03540871918264"	"4.61722721210529"	"5.53862271295517"	"3.86961290233341"	"4.18153420788277"	"4.53511115344779"	"5.72998160024749"	"6.31672210206582"	"4.7677320778393"
"BAD"	"2021"	"4.96586271070951"	"8.57873125182035"	"7.38589707021569"	"5.23555483890078"	"5.00719368196761"	"5.92295388464083"	"3.95806166335361"	"4.4499088107672"	"5.14071688313333"	"6.58462084061496"	"7.22134585126284"	"5.54122260371609"
"LVN"	"2021"	"3.79031749393987"	"6.50302606192538"	"5.84193654288282"	"4.0457075237005"	"4.01161709643024"	"4.76688226915242"	"3.29263404950119"	"3.52489991754648"	"4.04484111880664"	"4.99911993581481"	"5.59289890144569"	"4.24878597885998"
"DOW"	"2021"	"4.01762782696532"	"6.94792207354613"	"6.14890779904694"	"4.27579077945177"	"4.21488576134168"	"5.02778746091458"	"3.41649809450091"	"3.71272904694323"	"4.28870329021252"	"5.30348562015493"	"5.92679219657119"	"4.46241016760861"
"GLF"	"2021"	"3.25576942308353"	"5.54629764570098"	"5.33193093920661"	"3.50181632426463"	"3.58792170789909"	"4.16866149209063"	"2.80333410481438"	"3.14843762699336"	"3.6993111722608"	"4.61940317319827"	"5.31613433239866"	"3.87623883433022"
"SER"	"2021"	"2.15387167641562"	"3.85626288886536"	"3.79974838564265"	"2.55145925026056"	"2.66022336045336"	"3.14081541769555"	"2.13486860037521"	"2.35587561720892"	"2.61818516608579"	"2.96114504077268"	"3.4035185859194"	"2.43207974287887"
